id,binsize,name,file_path,file_path_small,dataset_id,intervals_id
28043,10000,d44a02f19e944ddda63996725e512cb2.npy,/code/temp/d44a02f19e944ddda63996725e512cb2.npy,/code/temp/d44a02f19e944ddda63996725e512cb2_small.npy,163,1564
28044,5000,7f718bf30676416cb249a78f4bf96ddc.npy,/code/temp/7f718bf30676416cb249a78f4bf96ddc.npy,/code/temp/7f718bf30676416cb249a78f4bf96ddc_small.npy,163,1564
28045,20000,f6e43e056ba04ba6b7cf4cd83b12c32c.npy,/code/temp/f6e43e056ba04ba6b7cf4cd83b12c32c.npy,/code/temp/f6e43e056ba04ba6b7cf4cd83b12c32c_small.npy,319,1564
28046,10000,b7e45c40a0ca427f83dabcbdb9df12c7.npy,/code/temp/b7e45c40a0ca427f83dabcbdb9df12c7.npy,/code/temp/b7e45c40a0ca427f83dabcbdb9df12c7_small.npy,320,1564
28047,20000,8148767fea7c495593b29e4c054177e0.npy,/code/temp/8148767fea7c495593b29e4c054177e0.npy,/code/temp/8148767fea7c495593b29e4c054177e0_small.npy,10,1564
28048,20000,c783abfa7cc94b899eb004c234ca31b6.npy,/code/temp/c783abfa7cc94b899eb004c234ca31b6.npy,/code/temp/c783abfa7cc94b899eb004c234ca31b6_small.npy,320,1564
28049,20000,795e48775a9145fe8de3af6c4419d57c.npy,/code/temp/795e48775a9145fe8de3af6c4419d57c.npy,/code/temp/795e48775a9145fe8de3af6c4419d57c_small.npy,11,1564
28051,20000,9ced799fee214718913d4385937636f2.npy,/code/temp/9ced799fee214718913d4385937636f2.npy,/code/temp/9ced799fee214718913d4385937636f2_small.npy,18,1564
28057,20000,fce6dfb9a2994848a4621df79838fe75.npy,/code/temp/fce6dfb9a2994848a4621df79838fe75.npy,/code/temp/fce6dfb9a2994848a4621df79838fe75_small.npy,163,1564
28067,10000,e4ccc79d83034dec8b7115643a1792d9.npy,/code/temp/e4ccc79d83034dec8b7115643a1792d9.npy,/code/temp/e4ccc79d83034dec8b7115643a1792d9_small.npy,165,1564
28069,5000,76d40a30a3fe4f81b4f64216f439638c.npy,/code/temp/76d40a30a3fe4f81b4f64216f439638c.npy,/code/temp/76d40a30a3fe4f81b4f64216f439638c_small.npy,165,1564
28072,10000,90e67498ba1d4a06975710ad0e242373.npy,/code/temp/90e67498ba1d4a06975710ad0e242373.npy,/code/temp/90e67498ba1d4a06975710ad0e242373_small.npy,460,1564
28074,5000,1a24d26f908542c8b0d6972e348da29b.npy,/code/temp/1a24d26f908542c8b0d6972e348da29b.npy,/code/temp/1a24d26f908542c8b0d6972e348da29b_small.npy,460,1564
28076,10000,3ed02e78f11046b994c8fbfed25b77f4.npy,/code/temp/3ed02e78f11046b994c8fbfed25b77f4.npy,/code/temp/3ed02e78f11046b994c8fbfed25b77f4_small.npy,461,1564
28078,10000,6e62bfb6fd0b45bc90f25cd5788a5d07.npy,/code/temp/6e62bfb6fd0b45bc90f25cd5788a5d07.npy,/code/temp/6e62bfb6fd0b45bc90f25cd5788a5d07_small.npy,462,1564
28079,5000,9d71e285b9c74d4db18c87c26b96f7e9.npy,/code/temp/9d71e285b9c74d4db18c87c26b96f7e9.npy,/code/temp/9d71e285b9c74d4db18c87c26b96f7e9_small.npy,461,1564
28081,10000,175eb1517fd643b789946ead80a4bbff.npy,/code/temp/175eb1517fd643b789946ead80a4bbff.npy,/code/temp/175eb1517fd643b789946ead80a4bbff_small.npy,466,1564
28082,20000,a1e74de3e30a4a20ab1150789dd89ac0.npy,/code/temp/a1e74de3e30a4a20ab1150789dd89ac0.npy,/code/temp/a1e74de3e30a4a20ab1150789dd89ac0_small.npy,165,1564
28084,5000,e4cf2cdab58a44f38befca473b7220d9.npy,/code/temp/e4cf2cdab58a44f38befca473b7220d9.npy,/code/temp/e4cf2cdab58a44f38befca473b7220d9_small.npy,462,1564
28085,10000,0f68eed95f99459384399a7b05f9a660.npy,/code/temp/0f68eed95f99459384399a7b05f9a660.npy,/code/temp/0f68eed95f99459384399a7b05f9a660_small.npy,467,1564
28086,20000,86f82bcb67214b3baaf1f780f6763e87.npy,/code/temp/86f82bcb67214b3baaf1f780f6763e87.npy,/code/temp/86f82bcb67214b3baaf1f780f6763e87_small.npy,460,1564
28088,20000,ef2405d70c2845139fac6e9a00fa8521.npy,/code/temp/ef2405d70c2845139fac6e9a00fa8521.npy,/code/temp/ef2405d70c2845139fac6e9a00fa8521_small.npy,461,1564
28089,5000,1950b821df134d00a879729fc4d3ffe5.npy,/code/temp/1950b821df134d00a879729fc4d3ffe5.npy,/code/temp/1950b821df134d00a879729fc4d3ffe5_small.npy,466,1564
28090,20000,92d2ff5512ad45b39046e04edf25e142.npy,/code/temp/92d2ff5512ad45b39046e04edf25e142.npy,/code/temp/92d2ff5512ad45b39046e04edf25e142_small.npy,462,1564
28091,5000,a8ee7374f2b84923aae13b2829734169.npy,/code/temp/a8ee7374f2b84923aae13b2829734169.npy,/code/temp/a8ee7374f2b84923aae13b2829734169_small.npy,467,1564
28092,20000,6bebb71c6cdf41949d1db35f3e5dcf41.npy,/code/temp/6bebb71c6cdf41949d1db35f3e5dcf41.npy,/code/temp/6bebb71c6cdf41949d1db35f3e5dcf41_small.npy,466,1564
28093,20000,1042f2f0e3d3427b9be8189e5d12a21e.npy,/code/temp/1042f2f0e3d3427b9be8189e5d12a21e.npy,/code/temp/1042f2f0e3d3427b9be8189e5d12a21e_small.npy,467,1564
31175,20000,345232dfb7bd4756b9bcca7b5b6ab4f0.npy,/code/temp/345232dfb7bd4756b9bcca7b5b6ab4f0.npy,/code/temp/345232dfb7bd4756b9bcca7b5b6ab4f0_small.npy,571,1564
31176,5000,0a6778dc7f9c488d92660db35a8c3659.npy,/code/temp/0a6778dc7f9c488d92660db35a8c3659.npy,/code/temp/0a6778dc7f9c488d92660db35a8c3659_small.npy,571,1564
31182,10000,4e4d6c89c6934795a62683b72dc375dd.npy,/code/temp/4e4d6c89c6934795a62683b72dc375dd.npy,/code/temp/4e4d6c89c6934795a62683b72dc375dd_small.npy,571,1564
31237,20000,9ff5602ba51542809359f57396a40915.npy,/code/temp/9ff5602ba51542809359f57396a40915.npy,/code/temp/9ff5602ba51542809359f57396a40915_small.npy,573,1564
31241,10000,92eac4d5135c42f0a096bec5799ea245.npy,/code/temp/92eac4d5135c42f0a096bec5799ea245.npy,/code/temp/92eac4d5135c42f0a096bec5799ea245_small.npy,573,1564
31244,5000,3b49ee10ba564caeb18de398c4984213.npy,/code/temp/3b49ee10ba564caeb18de398c4984213.npy,/code/temp/3b49ee10ba564caeb18de398c4984213_small.npy,573,1564
28053,20000,cb5b25ea31a44fe180948f09174c0858.npy,/code/temp/cb5b25ea31a44fe180948f09174c0858.npy,/code/temp/cb5b25ea31a44fe180948f09174c0858_small.npy,10,1565
28055,50000,b4cc780f0ccf4885b5ae36cf04d6c8bc.npy,/code/temp/b4cc780f0ccf4885b5ae36cf04d6c8bc.npy,/code/temp/b4cc780f0ccf4885b5ae36cf04d6c8bc_small.npy,10,1565
28059,20000,122414a325134421969bed67dfbdca8d.npy,/code/temp/122414a325134421969bed67dfbdca8d.npy,/code/temp/122414a325134421969bed67dfbdca8d_small.npy,11,1565
28060,50000,415c42a3ca6a428e84af135f4fddf69d.npy,/code/temp/415c42a3ca6a428e84af135f4fddf69d.npy,/code/temp/415c42a3ca6a428e84af135f4fddf69d_small.npy,11,1565
28062,50000,5be4750909164ed78c5c466c3b46b430.npy,/code/temp/5be4750909164ed78c5c466c3b46b430.npy,/code/temp/5be4750909164ed78c5c466c3b46b430_small.npy,18,1565
28063,50000,f536dce1b9714b929e383057dbc499c9.npy,/code/temp/f536dce1b9714b929e383057dbc499c9.npy,/code/temp/f536dce1b9714b929e383057dbc499c9_small.npy,319,1565
28064,20000,4e78e8ee7cba4161bdc12af0b35b23b6.npy,/code/temp/4e78e8ee7cba4161bdc12af0b35b23b6.npy,/code/temp/4e78e8ee7cba4161bdc12af0b35b23b6_small.npy,319,1565
28065,20000,ce1699a8d4a041ea998516b9bb70020b.npy,/code/temp/ce1699a8d4a041ea998516b9bb70020b.npy,/code/temp/ce1699a8d4a041ea998516b9bb70020b_small.npy,18,1565
28066,50000,99d12541b1914431b423725f89b7d946.npy,/code/temp/99d12541b1914431b423725f89b7d946.npy,/code/temp/99d12541b1914431b423725f89b7d946_small.npy,163,1565
28068,50000,0b002124c698422a976fbcbec4a0e07f.npy,/code/temp/0b002124c698422a976fbcbec4a0e07f.npy,/code/temp/0b002124c698422a976fbcbec4a0e07f_small.npy,320,1565
28070,20000,23f1698103a84b248b983b41236d48a9.npy,/code/temp/23f1698103a84b248b983b41236d48a9.npy,/code/temp/23f1698103a84b248b983b41236d48a9_small.npy,163,1565
28071,20000,b559ebdee13e4d4a817c3c232752959e.npy,/code/temp/b559ebdee13e4d4a817c3c232752959e.npy,/code/temp/b559ebdee13e4d4a817c3c232752959e_small.npy,320,1565
28073,50000,7e70f22add414067a7935e4e1e12b67a.npy,/code/temp/7e70f22add414067a7935e4e1e12b67a.npy,/code/temp/7e70f22add414067a7935e4e1e12b67a_small.npy,165,1565
28075,50000,802f2256fcbc44a99eb51746f1853f38.npy,/code/temp/802f2256fcbc44a99eb51746f1853f38.npy,/code/temp/802f2256fcbc44a99eb51746f1853f38_small.npy,460,1565
28077,50000,fa63b689a1b34611b08c912746b20c01.npy,/code/temp/fa63b689a1b34611b08c912746b20c01.npy,/code/temp/fa63b689a1b34611b08c912746b20c01_small.npy,461,1565
28080,50000,c590dfac75524db6be6fa4d2f77fc2bf.npy,/code/temp/c590dfac75524db6be6fa4d2f77fc2bf.npy,/code/temp/c590dfac75524db6be6fa4d2f77fc2bf_small.npy,462,1565
28083,50000,82725bdded9d460aa92b466cc56aa286.npy,/code/temp/82725bdded9d460aa92b466cc56aa286.npy,/code/temp/82725bdded9d460aa92b466cc56aa286_small.npy,466,1565
28087,50000,2b971163d34547d19c69b88a49b95013.npy,/code/temp/2b971163d34547d19c69b88a49b95013.npy,/code/temp/2b971163d34547d19c69b88a49b95013_small.npy,467,1565
28094,20000,2a993d905cf845a593e977d93c4e6aee.npy,/code/temp/2a993d905cf845a593e977d93c4e6aee.npy,/code/temp/2a993d905cf845a593e977d93c4e6aee_small.npy,165,1565
28097,20000,30e4b5bbe72d4815a9e55732cbd03088.npy,/code/temp/30e4b5bbe72d4815a9e55732cbd03088.npy,/code/temp/30e4b5bbe72d4815a9e55732cbd03088_small.npy,460,1565
28099,100000,ce43bfc0b95344f887e8a4dfaf6367cd.npy,/code/temp/ce43bfc0b95344f887e8a4dfaf6367cd.npy,/code/temp/ce43bfc0b95344f887e8a4dfaf6367cd_small.npy,319,1565
28100,100000,ecf75000010140ff9822f9d8ebf55e4c.npy,/code/temp/ecf75000010140ff9822f9d8ebf55e4c.npy,/code/temp/ecf75000010140ff9822f9d8ebf55e4c_small.npy,320,1565
28101,20000,1c787712ed40491aac8c4642b2b266c4.npy,/code/temp/1c787712ed40491aac8c4642b2b266c4.npy,/code/temp/1c787712ed40491aac8c4642b2b266c4_small.npy,461,1565
28102,20000,36595b49f5d84bbf9eaaff25ec6283a0.npy,/code/temp/36595b49f5d84bbf9eaaff25ec6283a0.npy,/code/temp/36595b49f5d84bbf9eaaff25ec6283a0_small.npy,462,1565
28103,20000,09acdf2e70ab4ee7a39058d32f04ea21.npy,/code/temp/09acdf2e70ab4ee7a39058d32f04ea21.npy,/code/temp/09acdf2e70ab4ee7a39058d32f04ea21_small.npy,466,1565
28104,100000,dcc743deb3074c32a256f4d79e3af09d.npy,/code/temp/dcc743deb3074c32a256f4d79e3af09d.npy,/code/temp/dcc743deb3074c32a256f4d79e3af09d_small.npy,10,1565
28105,100000,3e8fefe865ad498dbae7d3d50ce00be9.npy,/code/temp/3e8fefe865ad498dbae7d3d50ce00be9.npy,/code/temp/3e8fefe865ad498dbae7d3d50ce00be9_small.npy,11,1565
28106,20000,e6176f688350470e91dc7780ac80dd06.npy,/code/temp/e6176f688350470e91dc7780ac80dd06.npy,/code/temp/e6176f688350470e91dc7780ac80dd06_small.npy,467,1565
28107,100000,9a463d92a52b4f0893fd6eff3c234dcc.npy,/code/temp/9a463d92a52b4f0893fd6eff3c234dcc.npy,/code/temp/9a463d92a52b4f0893fd6eff3c234dcc_small.npy,18,1565
28109,100000,8a19402dcd6a4b5b908820d6a4408c4a.npy,/code/temp/8a19402dcd6a4b5b908820d6a4408c4a.npy,/code/temp/8a19402dcd6a4b5b908820d6a4408c4a_small.npy,163,1565
28112,100000,82790268dc574368833f0f452359cbb0.npy,/code/temp/82790268dc574368833f0f452359cbb0.npy,/code/temp/82790268dc574368833f0f452359cbb0_small.npy,165,1565
28114,100000,3997ea5389634aedb9ee642225d35ca7.npy,/code/temp/3997ea5389634aedb9ee642225d35ca7.npy,/code/temp/3997ea5389634aedb9ee642225d35ca7_small.npy,460,1565
28116,100000,bcd28fe5dbad4371855970c89293654c.npy,/code/temp/bcd28fe5dbad4371855970c89293654c.npy,/code/temp/bcd28fe5dbad4371855970c89293654c_small.npy,461,1565
28117,100000,8431b42235854e10b5ea00b48896ca42.npy,/code/temp/8431b42235854e10b5ea00b48896ca42.npy,/code/temp/8431b42235854e10b5ea00b48896ca42_small.npy,462,1565
28118,100000,8bea2bac13324b4da0d9d4a124ff010b.npy,/code/temp/8bea2bac13324b4da0d9d4a124ff010b.npy,/code/temp/8bea2bac13324b4da0d9d4a124ff010b_small.npy,466,1565
28120,100000,913bd711ac5c4f5db43077a01b8d6b48.npy,/code/temp/913bd711ac5c4f5db43077a01b8d6b48.npy,/code/temp/913bd711ac5c4f5db43077a01b8d6b48_small.npy,467,1565
31179,20000,d97cba4421cc403c918df669fa26cdae.npy,/code/temp/d97cba4421cc403c918df669fa26cdae.npy,/code/temp/d97cba4421cc403c918df669fa26cdae_small.npy,571,1565
31180,50000,828796e2feb442ba997c00bfde5dbe3a.npy,/code/temp/828796e2feb442ba997c00bfde5dbe3a.npy,/code/temp/828796e2feb442ba997c00bfde5dbe3a_small.npy,571,1565
31187,100000,c37f7fc88f324c08a39bda856a6b9107.npy,/code/temp/c37f7fc88f324c08a39bda856a6b9107.npy,/code/temp/c37f7fc88f324c08a39bda856a6b9107_small.npy,571,1565
31240,50000,c0cb89a9d967419a9223ac163e5ac9c0.npy,/code/temp/c0cb89a9d967419a9223ac163e5ac9c0.npy,/code/temp/c0cb89a9d967419a9223ac163e5ac9c0_small.npy,573,1565
31243,20000,f215596bdb3544eeac1468f62d2d37da.npy,/code/temp/f215596bdb3544eeac1468f62d2d37da.npy,/code/temp/f215596bdb3544eeac1468f62d2d37da_small.npy,573,1565
31246,100000,9b2f29ad449041b8915c292e6d39388b.npy,/code/temp/9b2f29ad449041b8915c292e6d39388b.npy,/code/temp/9b2f29ad449041b8915c292e6d39388b_small.npy,573,1565
28113,50000,5345f1e55950444eaaf26fad9e6c81b2.npy,/code/temp/5345f1e55950444eaaf26fad9e6c81b2.npy,/code/temp/5345f1e55950444eaaf26fad9e6c81b2_small.npy,319,1566
28115,50000,03a4419d131c4ab4ac619fc9f75fa339.npy,/code/temp/03a4419d131c4ab4ac619fc9f75fa339.npy,/code/temp/03a4419d131c4ab4ac619fc9f75fa339_small.npy,320,1566
28119,50000,55016d4c6ab946b3ba32185cb8491894.npy,/code/temp/55016d4c6ab946b3ba32185cb8491894.npy,/code/temp/55016d4c6ab946b3ba32185cb8491894_small.npy,10,1566
28122,50000,7b5f07f37b004898b430e9e4a6e3160b.npy,/code/temp/7b5f07f37b004898b430e9e4a6e3160b.npy,/code/temp/7b5f07f37b004898b430e9e4a6e3160b_small.npy,11,1566
28125,50000,a30cfe4cb0c24597b0b9d956e2b78ec3.npy,/code/temp/a30cfe4cb0c24597b0b9d956e2b78ec3.npy,/code/temp/a30cfe4cb0c24597b0b9d956e2b78ec3_small.npy,18,1566
28126,100000,b4860baae0a84a7bb867f4dacd6dc3a3.npy,/code/temp/b4860baae0a84a7bb867f4dacd6dc3a3.npy,/code/temp/b4860baae0a84a7bb867f4dacd6dc3a3_small.npy,319,1566
28127,50000,619f5a0f6c7b4fb1ae71e6ebfa64b861.npy,/code/temp/619f5a0f6c7b4fb1ae71e6ebfa64b861.npy,/code/temp/619f5a0f6c7b4fb1ae71e6ebfa64b861_small.npy,163,1566
28128,100000,b320614be73e47afac2c2031fd8599d2.npy,/code/temp/b320614be73e47afac2c2031fd8599d2.npy,/code/temp/b320614be73e47afac2c2031fd8599d2_small.npy,320,1566
28129,50000,92a2d55af135445786c4d43effabec53.npy,/code/temp/92a2d55af135445786c4d43effabec53.npy,/code/temp/92a2d55af135445786c4d43effabec53_small.npy,165,1566
28131,100000,710097fd8dbf467fa2b8ea6acf014da0.npy,/code/temp/710097fd8dbf467fa2b8ea6acf014da0.npy,/code/temp/710097fd8dbf467fa2b8ea6acf014da0_small.npy,10,1566
28133,50000,de7ec29931b741eaa18ed66a1bd85ce8.npy,/code/temp/de7ec29931b741eaa18ed66a1bd85ce8.npy,/code/temp/de7ec29931b741eaa18ed66a1bd85ce8_small.npy,460,1566
28134,100000,5685eec8eb1242adb5f597d31e3ed45c.npy,/code/temp/5685eec8eb1242adb5f597d31e3ed45c.npy,/code/temp/5685eec8eb1242adb5f597d31e3ed45c_small.npy,11,1566
28136,50000,b9d8b62176ce4b90af09cb4f5027a8eb.npy,/code/temp/b9d8b62176ce4b90af09cb4f5027a8eb.npy,/code/temp/b9d8b62176ce4b90af09cb4f5027a8eb_small.npy,461,1566
28137,200000,28272a8f0a8047f39e3d6d7669926341.npy,/code/temp/28272a8f0a8047f39e3d6d7669926341.npy,/code/temp/28272a8f0a8047f39e3d6d7669926341_small.npy,319,1566
28138,100000,93f2e8ff882641ed9d8cb7d6a312c196.npy,/code/temp/93f2e8ff882641ed9d8cb7d6a312c196.npy,/code/temp/93f2e8ff882641ed9d8cb7d6a312c196_small.npy,18,1566
28139,200000,3136c9542be74644b225ccdbd72e1c37.npy,/code/temp/3136c9542be74644b225ccdbd72e1c37.npy,/code/temp/3136c9542be74644b225ccdbd72e1c37_small.npy,320,1566
28140,50000,c961d0d4b191408298e81a7936f2119c.npy,/code/temp/c961d0d4b191408298e81a7936f2119c.npy,/code/temp/c961d0d4b191408298e81a7936f2119c_small.npy,462,1566
28141,100000,27667ee149b8456cb9cbc1d5ef714f5b.npy,/code/temp/27667ee149b8456cb9cbc1d5ef714f5b.npy,/code/temp/27667ee149b8456cb9cbc1d5ef714f5b_small.npy,163,1566
28142,200000,ef16eaee8a224e328ceea671371659c6.npy,/code/temp/ef16eaee8a224e328ceea671371659c6.npy,/code/temp/ef16eaee8a224e328ceea671371659c6_small.npy,10,1566
28143,200000,6c517804334b421799df295c116555f7.npy,/code/temp/6c517804334b421799df295c116555f7.npy,/code/temp/6c517804334b421799df295c116555f7_small.npy,11,1566
28144,50000,e6a1318ce822400284d4e911a8b852dc.npy,/code/temp/e6a1318ce822400284d4e911a8b852dc.npy,/code/temp/e6a1318ce822400284d4e911a8b852dc_small.npy,466,1566
28145,200000,85a2b83df8ea4f969228731562efcbc1.npy,/code/temp/85a2b83df8ea4f969228731562efcbc1.npy,/code/temp/85a2b83df8ea4f969228731562efcbc1_small.npy,18,1566
28146,100000,f12f6d025b094bc3b64735e997e1de88.npy,/code/temp/f12f6d025b094bc3b64735e997e1de88.npy,/code/temp/f12f6d025b094bc3b64735e997e1de88_small.npy,165,1566
28147,50000,f3913a6d3016457cab012d53b2019b4d.npy,/code/temp/f3913a6d3016457cab012d53b2019b4d.npy,/code/temp/f3913a6d3016457cab012d53b2019b4d_small.npy,467,1566
28148,200000,e728bc58c052457eb665b47f4bee3cf2.npy,/code/temp/e728bc58c052457eb665b47f4bee3cf2.npy,/code/temp/e728bc58c052457eb665b47f4bee3cf2_small.npy,163,1566
28149,200000,a5cec978a3a3468db0345487938a355f.npy,/code/temp/a5cec978a3a3468db0345487938a355f.npy,/code/temp/a5cec978a3a3468db0345487938a355f_small.npy,165,1566
28150,100000,69378f7fc5f045819f933c72876d5f72.npy,/code/temp/69378f7fc5f045819f933c72876d5f72.npy,/code/temp/69378f7fc5f045819f933c72876d5f72_small.npy,460,1566
28151,200000,c0c6c536a1c44e6a8af6813398c1c385.npy,/code/temp/c0c6c536a1c44e6a8af6813398c1c385.npy,/code/temp/c0c6c536a1c44e6a8af6813398c1c385_small.npy,460,1566
28152,100000,8c004cf92d1a4e38b54211dff08eca74.npy,/code/temp/8c004cf92d1a4e38b54211dff08eca74.npy,/code/temp/8c004cf92d1a4e38b54211dff08eca74_small.npy,461,1566
28153,200000,b4723e61dd284907be5092bd953c43fe.npy,/code/temp/b4723e61dd284907be5092bd953c43fe.npy,/code/temp/b4723e61dd284907be5092bd953c43fe_small.npy,461,1566
28154,200000,73dda0e07d1644e9b4be930c8dadaf9b.npy,/code/temp/73dda0e07d1644e9b4be930c8dadaf9b.npy,/code/temp/73dda0e07d1644e9b4be930c8dadaf9b_small.npy,462,1566
28155,100000,ce41e66908624e8ea91db529b1babbb3.npy,/code/temp/ce41e66908624e8ea91db529b1babbb3.npy,/code/temp/ce41e66908624e8ea91db529b1babbb3_small.npy,462,1566
28156,200000,fbc0daae56ff462394e20c1c6530dbf9.npy,/code/temp/fbc0daae56ff462394e20c1c6530dbf9.npy,/code/temp/fbc0daae56ff462394e20c1c6530dbf9_small.npy,466,1566
28157,100000,0af76511bdee47d8911a8f4883b30482.npy,/code/temp/0af76511bdee47d8911a8f4883b30482.npy,/code/temp/0af76511bdee47d8911a8f4883b30482_small.npy,466,1566
28158,200000,f244c2ca1cf04f3780d333e0e69b4743.npy,/code/temp/f244c2ca1cf04f3780d333e0e69b4743.npy,/code/temp/f244c2ca1cf04f3780d333e0e69b4743_small.npy,467,1566
28159,100000,8be0854a8f9840e496d02dd73d28387c.npy,/code/temp/8be0854a8f9840e496d02dd73d28387c.npy,/code/temp/8be0854a8f9840e496d02dd73d28387c_small.npy,467,1566
31185,200000,27883ddb494047219168747b75cba607.npy,/code/temp/27883ddb494047219168747b75cba607.npy,/code/temp/27883ddb494047219168747b75cba607_small.npy,571,1566
31189,100000,292a75550a934d13a8e8fdc84fc9f203.npy,/code/temp/292a75550a934d13a8e8fdc84fc9f203.npy,/code/temp/292a75550a934d13a8e8fdc84fc9f203_small.npy,571,1566
31191,50000,08e63e610f80445d96c6b8d3fc3d468d.npy,/code/temp/08e63e610f80445d96c6b8d3fc3d468d.npy,/code/temp/08e63e610f80445d96c6b8d3fc3d468d_small.npy,571,1566
31245,200000,5319a6bd25d344f7bfa43a526d8c8899.npy,/code/temp/5319a6bd25d344f7bfa43a526d8c8899.npy,/code/temp/5319a6bd25d344f7bfa43a526d8c8899_small.npy,573,1566
31247,100000,6ed722be9ec24155a719628c82157637.npy,/code/temp/6ed722be9ec24155a719628c82157637.npy,/code/temp/6ed722be9ec24155a719628c82157637_small.npy,573,1566
31248,50000,d486afacc32f4123b1a1bd1ab0a9fb3e.npy,/code/temp/d486afacc32f4123b1a1bd1ab0a9fb3e.npy,/code/temp/d486afacc32f4123b1a1bd1ab0a9fb3e_small.npy,573,1566
28162,2000,c4857bba847447ef8a4b6518ea9ba2fe.npy,/code/temp/c4857bba847447ef8a4b6518ea9ba2fe.npy,/code/temp/c4857bba847447ef8a4b6518ea9ba2fe_small.npy,10,1567
28169,1000,d34871e8b8ce447886842f8c0a8d6454.npy,/code/temp/d34871e8b8ce447886842f8c0a8d6454.npy,/code/temp/d34871e8b8ce447886842f8c0a8d6454_small.npy,10,1567
28173,2000,054da53dd22c4623985d9ccc5b2775ec.npy,/code/temp/054da53dd22c4623985d9ccc5b2775ec.npy,/code/temp/054da53dd22c4623985d9ccc5b2775ec_small.npy,11,1567
28180,1000,262e8f799d0a4e17bb7bf3166b3eb9a5.npy,/code/temp/262e8f799d0a4e17bb7bf3166b3eb9a5.npy,/code/temp/262e8f799d0a4e17bb7bf3166b3eb9a5_small.npy,11,1567
28182,2000,21ba3166d07446d29260e9f8be2daad8.npy,/code/temp/21ba3166d07446d29260e9f8be2daad8.npy,/code/temp/21ba3166d07446d29260e9f8be2daad8_small.npy,18,1567
28192,2000,fd78b4ff31b3476e821db959d7659bc6.npy,/code/temp/fd78b4ff31b3476e821db959d7659bc6.npy,/code/temp/fd78b4ff31b3476e821db959d7659bc6_small.npy,163,1567
28193,1000,656a40e97a694449ad2a5fc6e80c0eeb.npy,/code/temp/656a40e97a694449ad2a5fc6e80c0eeb.npy,/code/temp/656a40e97a694449ad2a5fc6e80c0eeb_small.npy,18,1567
28195,2000,497a88df78e847639135d68254ee2ac2.npy,/code/temp/497a88df78e847639135d68254ee2ac2.npy,/code/temp/497a88df78e847639135d68254ee2ac2_small.npy,319,1567
28199,1000,ff9c82769ac947ce8b173a1603ca6cb9.npy,/code/temp/ff9c82769ac947ce8b173a1603ca6cb9.npy,/code/temp/ff9c82769ac947ce8b173a1603ca6cb9_small.npy,319,1567
28200,2000,275b1635c5644314a978550b737445fb.npy,/code/temp/275b1635c5644314a978550b737445fb.npy,/code/temp/275b1635c5644314a978550b737445fb_small.npy,165,1567
28201,2000,7507173a6c50434ba066362a53a96490.npy,/code/temp/7507173a6c50434ba066362a53a96490.npy,/code/temp/7507173a6c50434ba066362a53a96490_small.npy,320,1567
28203,1000,943ec43870974e6b874f32d24d2a2639.npy,/code/temp/943ec43870974e6b874f32d24d2a2639.npy,/code/temp/943ec43870974e6b874f32d24d2a2639_small.npy,163,1567
28205,1000,78443424ed654975bb8f952fd1ec883e.npy,/code/temp/78443424ed654975bb8f952fd1ec883e.npy,/code/temp/78443424ed654975bb8f952fd1ec883e_small.npy,320,1567
28206,2000,9e6ae32ee62343348ba1d5531c662bc8.npy,/code/temp/9e6ae32ee62343348ba1d5531c662bc8.npy,/code/temp/9e6ae32ee62343348ba1d5531c662bc8_small.npy,460,1567
28211,1000,83c51fc1a1c24bc8b799a922a8d88d51.npy,/code/temp/83c51fc1a1c24bc8b799a922a8d88d51.npy,/code/temp/83c51fc1a1c24bc8b799a922a8d88d51_small.npy,165,1567
28212,2000,185da396c5d94cf4b3bfef3e0f573c08.npy,/code/temp/185da396c5d94cf4b3bfef3e0f573c08.npy,/code/temp/185da396c5d94cf4b3bfef3e0f573c08_small.npy,461,1567
28216,2000,6084bee1005542f4a96110ec973518fb.npy,/code/temp/6084bee1005542f4a96110ec973518fb.npy,/code/temp/6084bee1005542f4a96110ec973518fb_small.npy,462,1567
28218,1000,1a6df7d7c63a4167ae0b95232dec4e19.npy,/code/temp/1a6df7d7c63a4167ae0b95232dec4e19.npy,/code/temp/1a6df7d7c63a4167ae0b95232dec4e19_small.npy,460,1567
28221,2000,358dde795cae436fb20768520878f170.npy,/code/temp/358dde795cae436fb20768520878f170.npy,/code/temp/358dde795cae436fb20768520878f170_small.npy,466,1567
28225,1000,35b470db7a5e45758081e6980e04edf3.npy,/code/temp/35b470db7a5e45758081e6980e04edf3.npy,/code/temp/35b470db7a5e45758081e6980e04edf3_small.npy,461,1567
28227,2000,0e80b29e827a4b98a1bcff7d562f3874.npy,/code/temp/0e80b29e827a4b98a1bcff7d562f3874.npy,/code/temp/0e80b29e827a4b98a1bcff7d562f3874_small.npy,467,1567
28231,1000,3035ae36a6d54997b1acfca1ed348e71.npy,/code/temp/3035ae36a6d54997b1acfca1ed348e71.npy,/code/temp/3035ae36a6d54997b1acfca1ed348e71_small.npy,462,1567
28233,1000,11d8f8c279a649d09442955f2f7625ed.npy,/code/temp/11d8f8c279a649d09442955f2f7625ed.npy,/code/temp/11d8f8c279a649d09442955f2f7625ed_small.npy,466,1567
